id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
978472,New Grand Apartment in Hung Hom ,2466332,Stanley,,Kowloon City,22.31008624021157,114.18555707118313,Entire home/apt,997,30,0,,,1,243
984533,New 3 BDR APT@Prince Edward MTR,3079511,Bonnie,,Yau Tsim Mong,22.32284031087849,114.16822193200369,Entire home/apt,1052,1,258,2018-08-12,3.93,4,244
992390,Bright Studio in buzzin' Central,5181284,Peter,,Central & Western,22.28289467730213,114.15293375315223,Entire home/apt,636,2,119,2018-07-18,1.81,2,4
999123,zen style apartment in Central,80868,Daniel,,Central & Western,22.284551767444732,114.15527435934403,Entire home/apt,699,2,59,2016-06-26,0.94,1,298
1008582,Urban Pack - 4 Bed Mixed Dorm,4812035,Urban Pack,,Yau Tsim Mong,22.298758860939447,114.17090667524056,Shared room,196,1,90,2018-05-01,1.39,16,234
1008590,UP- 6/8 FEMALE Dorm/ 休閒小窩 6/8人女生房- BED 1,4812035,Urban Pack,,Yau Tsim Mong,22.298901647504973,114.17092465737423,Shared room,212,1,109,2018-02-19,1.67,16,338
1017707,Private luxury house for 4ppt ,3800609,Zoe,,Yau Tsim Mong,22.32420825869326,114.17149437194041,Entire home/apt,863,1,47,2015-08-02,0.72,13,321
1019390,A room in hip creative Sheung Wan,2014297,Cheryl,,Central & Western,22.28671476770443,114.15092839685062,Private room,597,1,53,2018-03-11,0.82,1,325
1022377,Lovely Quiet Apartment With Rooftop,3905388,Janet,,Islands,22.24189178866981,113.98010370696711,Entire home/apt,597,1,120,2018-07-22,2.15,2,103
1043061,香港中心—交通便捷,5742879,Fiona,,Yau Tsim Mong,22.320858471033095,114.16955600102273,Private room,597,14,0,,,1,365
1043749,100% Private Studio Open Kitchen 150SF with Patio,1375696,C S,,Wan Chai,22.278585353722146,114.17800350646606,Entire home/apt,769,1,29,2018-05-06,0.45,21,32
1043780,SUITE 3: Next to South Pacific Hotel,1375696,C S,,Wan Chai,22.27804899117297,114.17962388566897,Private room,801,1,15,2018-06-17,0.23,21,128
1058541,3BedR + 3BathR (3-10 Guests) 700SF,1375696,C S,,Wan Chai,22.278021226123823,114.17961068027948,Entire home/apt,2339,1,40,2018-08-12,0.64,21,153
1062444,Urban Pack - 8 Bed MIXED Dorm Bed 1,4812035,Urban Pack,,Yau Tsim Mong,22.298853163849408,114.17289114238785,Shared room,173,1,194,2018-07-24,3.01,16,340
1062445,APT#1- 1BR flat with rooftop in Tsim Sha Tsui,4812035,Urban Pack,,Yau Tsim Mong,22.29826316480575,114.1707107858816,Entire home/apt,699,1,86,2018-07-26,1.60,16,300
1067465,Causeway Bay Nice Studio nearby MTR,2283777,Jennifer,,Wan Chai,22.277269083019345,114.18504533510965,Entire home/apt,345,1,105,2018-07-17,1.63,18,328
1072645,"Perfect Location HK, 1 Bedroom Flat",5900391,Julian,,Wan Chai,22.27775091480169,114.16792931118577,Entire home/apt,691,3,23,2016-10-29,0.41,1,314
1076011,MK Home sweet home for 6 pp,3800609,Zoe,,Yau Tsim Mong,22.317968420356678,114.17097295372517,Entire home/apt,1099,1,41,2015-12-11,0.65,13,316
1079254,Studio Flat with a Patio,5147422,Bill,,Kowloon City,22.32939700449719,114.18706249812706,Entire home/apt,502,2,281,2018-08-12,4.36,1,201
1079349,Excelsior Home Mong Kok MTR railway 3 beds,4971086,Alice,,Yau Tsim Mong,22.320051697020038,114.1728063255025,Entire home/apt,981,1,379,2018-07-29,5.96,10,233
1079351,Premier Mong Kok MTR Railway 5 beds 2 baths,4971086,Alice,,Yau Tsim Mong,22.320380034643385,114.17222105935342,Entire home/apt,1601,1,287,2018-08-07,4.74,10,239
1084554,Charismatic Flat In The Heart of HK,4330033,James CK,,Central & Western,22.28596143274394,114.14846452960418,Entire home/apt,1499,5,3,2013-10-21,0.05,1,365
1087588,Single room - Jordan Hoishinghotel,2953879,Biosze,,Yau Tsim Mong,22.306766029995842,114.17146212600967,Entire home/apt,353,1,11,2017-03-04,0.18,8,365
1101344,SAI YING PUN APARTMENT WITH ROOF TOP 西營盤房子連天台,4509858,Akiei,,Central & Western,22.285265413123245,114.14092990346383,Entire home/apt,903,30,0,,,4,180
1108132,SOHO'S URBAN CHIC DESIGNERS APT,6084316,Lulu,,Central & Western,22.282352484170676,114.15194965405051,Entire home/apt,769,2,305,2018-08-12,4.74,1,162
1110845,2BR Service Apartment Open View 400SF,1375696,C S,,Wan Chai,22.276491169319822,114.17854116554003,Entire home/apt,1476,1,87,2018-07-01,1.43,21,1
1127705,"Bright,1100 sqf.convenient location",6187328,Camilla,,Central & Western,22.284131557676794,114.14524515196032,Entire home/apt,1798,2,16,2018-07-07,0.26,1,334
1127954,Conveniently located apartment,6188776,Jayme,,Central & Western,22.283515166265484,114.15076102049787,Entire home/apt,793,3,1,2015-11-08,0.03,1,0
1152148,Luxury Studio Apartment Near Causeway Bay [2],6315448,Lauli15,,Wan Chai,22.281189668635204,114.1838706523293,Entire home/apt,699,60,1,2013-11-04,0.02,12,244
1157314,"NEW REFURB, 1 min to MTR",804955,James & Rebecca,,Central & Western,22.28612298829686,114.13754728995669,Entire home/apt,722,2,55,2018-08-14,1.99,1,212
1170115,"Airy studio in heart of TST, Chatham court TST",4345949,Carolina,,Yau Tsim Mong,22.301004686303393,114.17528119852659,Entire home/apt,597,1,35,2017-05-03,0.58,9,362
1176693,BEST REVIEWS*BEST MALLS*SAFE STAY*DIM SUM*CWB*MTR,1245194,Susann,,Wan Chai,22.27878379838206,114.18445007420692,Entire home/apt,1491,2,36,2018-07-29,0.58,6,224
1182474,"Kowloon Mongkok 1812 Twin Room A, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.314625334115075,114.16885054306918,Private room,306,2,49,2018-08-11,1.00,12,160
1184163,Spacious Studio Apartment Near Causeway Bay [1],6315448,Lauli15,,Wan Chai,22.279474865425904,114.18317409997225,Entire home/apt,730,60,1,2014-11-02,0.02,12,314
1184289,Spacious Studio Apartment Near Causeway Bay [2],6315448,Lauli15,,Wan Chai,22.279326065112606,114.18305061702405,Entire home/apt,730,60,2,2014-09-06,0.04,12,70
1184349,Modern Studio Apartment Near Causeway Bay [3],6315448,Lauli15,,Wan Chai,22.285842827595467,114.1946509615398,Entire home/apt,667,60,4,2015-04-01,0.07,12,226
1192221,Prince Edward MTR 3 rooms  8 ppl,5469501,Sophie,,Yau Tsim Mong,22.325694078196737,114.16784268588039,Entire home/apt,1201,1,30,2016-12-15,0.53,3,5
1226450,Flat share in Sheung Wan,4584648,Ivy,,Central & Western,22.286540031140408,114.14808376358697,Private room,212,31,1,2016-02-28,0.03,27,364
1229847,Charming StanleyBeachFlat w/rooftop,6708889,Marcos,,Southern,22.21845870128158,114.21303049021166,Entire home/apt,1303,1,51,2018-08-12,1.16,2,299
1229848,Cool Unique Stanley Surf Style Flat,6708889,Marcos,,Southern,22.21978363669337,114.21337872103489,Entire home/apt,1499,1,25,2018-08-11,0.45,2,328
1233830,From Superhost: Rare & Bright Flat Beaches & Shops,6728909,Sertac,,Southern,22.21974901786438,114.21163080197546,Entire home/apt,754,1,94,2018-08-01,1.54,2,319
1234994,Cozy studio Unit E Causeway Bay,2767759,Alfred,,Wan Chai,22.28056129407771,114.18495801212406,Entire home/apt,440,90,0,,,17,250
1253977,TSIM SHA TSUI 2 Bedroom Apt (BEST) WALK 6 MIN MTR,6811924,Daisy,,Yau Tsim Mong,22.302743219219238,114.1760508707033,Entire home/apt,754,28,62,2018-03-31,1.00,22,357
1257212,"Queen beds apt in Central MK, 2BR",6837349,Mimi,,Yau Tsim Mong,22.315812011987664,114.17011114980545,Entire home/apt,958,4,40,2017-12-27,0.64,3,346
1275137,Huge 3 BDs MONG KOK FIT 6PPL Deluxe,6837349,Mimi,,Yau Tsim Mong,22.316773485731158,114.17415584774128,Entire home/apt,958,5,28,2018-01-02,0.46,3,356
1286397,TSIM SHA TSUI 2 Bedroom Apt (Cozy) 6 mins walk TST,6811924,Daisy,,Yau Tsim Mong,22.301765792160488,114.17573046501782,Entire home/apt,848,7,66,2017-03-07,1.06,22,297
1297179,TSIM SHA TSUI 2 Bedroom Apt(Double) 6 mins TST MTR,6811924,Daisy,,Yau Tsim Mong,22.30327943087851,114.17407682527868,Entire home/apt,801,28,48,2018-01-01,0.80,22,258
1309865,Causeway Bay Bedroom in Great Apartment,7120433,Thomas,,Wan Chai,22.285022566262803,114.19395836535372,Private room,322,1,0,,,1,0
1317574,NEW Modern Studio at mid Central HK,7139962,Patra,,Central & Western,22.28567351091033,114.15611854071368,Entire home/apt,903,2,86,2017-09-14,1.41,2,253
1317577,NEW Modern Studio Flat - Central HK,7139962,Patra,,Central & Western,22.282232665540835,114.15197354432078,Entire home/apt,1177,2,148,2018-07-30,2.44,2,331
1319156,FK1. 4pax TST MTR Budget &Cozy Apt,6633807,Andy'S,,Yau Tsim Mong,22.300527145075645,114.17206261827045,Entire home/apt,636,2,301,2018-08-07,4.86,24,268
1320136,Tong Lau | Tree House | old HK,634820,Wontonmeen,,Sham Shui Po,22.330527345796334,114.16145568576246,Entire home/apt,1028,2,119,2018-07-16,2.10,6,357
1340921,"Beautiful flat, 1BR, open view",1487868,P&C,,Central & Western,22.284940697368675,114.14249634110107,Entire home/apt,848,14,2,2014-09-09,0.04,2,167
1346081,3 BR Stylish Apartment (3-6 Guests) 470SF,1375696,C S,,Wan Chai,22.27568905508513,114.17121559431492,Entire home/apt,1790,1,27,2018-07-16,0.97,21,74
1355340,"Modern Studio in heart of HK, Austin Avenue TST",4345949,Carolina,,Yau Tsim Mong,22.299486514361615,114.17420561974413,Entire home/apt,581,2,18,2018-03-26,0.29,9,362
1379951,Budget Friendly Modern Appt #1,1319798,Maria,,Wan Chai,22.26740108177119,114.18340782098316,Private room,392,3,16,2017-12-26,0.26,1,349
1405010,"ALOHAS HOSTEL, HONG KONG",7582499,Alohas,,Yau Tsim Mong,22.305125620293545,114.17178949714035,Private room,502,1,9,2017-11-05,0.37,10,93
1416912,MTR Mong Kok Comfy Studio for 2-Y1,4650574,Jimmy,,Yau Tsim Mong,22.316739678726805,114.16951036828053,Private room,338,28,48,2017-08-22,0.82,13,272
1417183,Renovated room at Mong Kok MTR-Y2,4650574,Jimmy,,Yau Tsim Mong,22.317522646898112,114.16938263648316,Private room,353,28,24,2018-01-07,0.40,13,365
1417232,Mong Kok MTR Window Room for 2-Y3,4650574,Jimmy,,Yau Tsim Mong,22.317333145996308,114.17118077653275,Private room,353,28,31,2018-04-24,0.53,13,259
1417251,Window Room near Mong Kok MTR-Y4,4650574,Jimmy,,Yau Tsim Mong,22.317323874169293,114.16938645552584,Private room,353,28,38,2018-07-28,0.63,13,365
1417276,Comfy Room in Mong Kok for 2 ppl-Y5,4650574,Jimmy,,Yau Tsim Mong,22.31897681244368,114.17105854743346,Private room,432,28,34,2017-11-09,0.57,13,254
1453845,1 BDR FLAT - TST 5 min Central,2911004,Leticia,,Yau Tsim Mong,22.296050781864377,114.17395266263527,Entire home/apt,644,3,49,2018-06-21,0.86,1,15
1462722,2 Bed Happy Valley Apart,7839040,Stephanie,,Wan Chai,22.272235737551615,114.18605199362044,Entire home/apt,997,3,6,2016-01-01,0.11,1,0
1504639,Above-Hung Hom MTR 180°C HK Pearl SeaView,8039233,Cmap,,Yau Tsim Mong,22.30188631113668,114.18424350181297,Entire home/apt,1499,1,61,2018-07-27,1.28,3,92
1507536,[BEST DEAL] COMFY ENTIRE 1BR APT at TST,8052423,Yimkwan,,Yau Tsim Mong,22.2977078960958,114.1697166069435,Entire home/apt,1601,1,33,2018-07-30,4.78,1,0
1524471,Modern & convenient apartment in hip Star St. area,4134804,Stephanie,,Wan Chai,22.277443160750774,114.17035390750044,Entire home/apt,918,3,92,2018-02-23,1.55,1,0
1534018,Old Hong Kong charm,8178525,Lesley,,Central & Western,22.28591343617343,114.13646236022444,Private room,754,3,1,2014-08-18,0.02,1,318
1553655,Luxury Studio Apartment Near Causeway Bay [3],6315448,Lauli15,,Wan Chai,22.284644424481876,114.19189826034516,Entire home/apt,699,60,2,2014-12-10,0.04,12,237
1564248,Fab apartment in Sheung Wan,8321816,Leah,,Central & Western,22.282642525486434,114.1513250524249,Entire home/apt,652,5,9,2016-09-28,0.24,1,0
1567495,Cozy Double Rm 3 next to Jordan MTR,4048151,Stephen,,Yau Tsim Mong,22.306441869925944,114.1726790017203,Private room,338,1,46,2018-06-17,0.77,9,356
1593992,1 bed in 8 Bed Mixed Dorm in Tsim Sha Tsui,8501886,Rainbow,,Yau Tsim Mong,22.298514464601276,114.17120572659506,Shared room,181,1,51,2018-08-12,0.87,10,89
1606207,3BedR + 3BathR @ Hennessy Road 07/F 580SF,1375696,C S,,Wan Chai,22.27792029078255,114.170490906615,Entire home/apt,2261,1,17,2018-06-10,0.29,21,168
1608490,Central MK deluxe house for 6 pp,3800609,Zoe,,Yau Tsim Mong,22.318008242818934,114.17099940720661,Entire home/apt,1099,1,69,2016-08-06,1.16,13,312
1615676,New rooms for 1-14ppl in Mong Kok,8599676,Man Yuen,,Yau Tsim Mong,22.32016699673851,114.17123627041708,Private room,549,1,3,2015-01-05,0.05,1,0
1620620,Tatami with 6 ppl Prince Edward MTR,5469501,Sophie,,Yau Tsim Mong,22.323611506055236,114.16651220167903,Entire home/apt,1123,1,157,2018-07-31,3.11,3,299
1622894,"Newly renovated, bright open 1bd apt, Sai Ying Pun",5082241,Susan,,Central & Western,22.292363723676253,114.14844198365448,Entire home/apt,801,3,13,2018-06-10,0.22,1,34
1623311,Spacious homey 1BR in Central SoHo Area,8632157,Sara,,Central & Western,22.281183893213885,114.15243624668717,Entire home/apt,903,4,7,2015-12-28,0.12,1,347
1631158,welcome gay friends and nudists,8459725,Wallace,,North,22.538519192256917,114.13001089101532,Private room,212,1,1,2013-12-06,0.02,1,365
1643979,3BedR + 3BathR @ Hennessy Road 10/F 580SF,1375696,C S,,Wan Chai,22.277331293150567,114.17187659167854,Entire home/apt,2339,1,23,2018-03-25,0.38,21,173
1671911,Modern Studio Apartment Near Causeway Bay [2],6315448,Lauli15,,Eastern,22.284067678641744,114.19315783154065,Entire home/apt,667,60,6,2018-05-15,0.11,12,226
1695682,Cozy Twin Rm 3 next to Jordan MTR!,4048151,Stephen,,Yau Tsim Mong,22.30613061282127,114.17298960944424,Private room,392,1,49,2018-06-18,0.84,9,356
1697582,"7BedR + 5BathR @ Hennessy Road 09/F 1,160SF",1375696,C S,,Wan Chai,22.276964576861904,114.17062733484039,Entire home/apt,4616,1,31,2018-03-18,0.53,21,157
1701045,Delightful Apartment Ctr of Town,3465002,Vincent,,Wan Chai,22.280740384832917,114.18540636911952,Private room,1350,30,0,,,1,365
1709164,Jade WanChai double bed MTR WIFI Washer Bal #C,5735765,Ronny,,Wan Chai,22.279894304565687,114.17812935542128,Entire home/apt,667,3,90,2018-05-12,1.52,6,319
1711752,Jade 2min MTR WIFI Washer Bal #JA,5735765,Ronny,,Wan Chai,22.27379644857442,114.17792628903406,Entire home/apt,644,3,68,2018-07-14,1.16,6,320
1711948,WanChai 2min MTR Washer WIFI #JB,5735765,Ronny,,Wan Chai,22.272827241033507,114.171278893194,Entire home/apt,597,2,61,2018-07-31,1.03,6,288
1716222,"Convenient studio in heart of HK, Kimberley Road",4345949,Carolina,,Yau Tsim Mong,22.299948078825263,114.17429452447857,Entire home/apt,597,2,44,2018-07-11,0.75,9,340
1734755,The Oval room,4414904,Steve,,Sham Shui Po,22.327605788555967,114.16436540004943,Entire home/apt,330,28,55,2018-05-26,0.94,4,271
1745925,walk 30sec to Yau Ma Tei MTR Rm10,3704487,Daniel,,Yau Tsim Mong,22.31255308360133,114.1698971717426,Private room,361,1,127,2017-12-16,2.19,7,356
1749208,walk 30sec to Yau Ma Tei MTR Rm11,3704487,Daniel,,Yau Tsim Mong,22.313315181864315,114.1697135853615,Private room,997,1,77,2017-01-18,1.34,7,365
1752310,"Fab Studio w/ balcony,heart of city",808933,J,,Wan Chai,22.27470993615935,114.17536180777066,Entire home/apt,746,3,81,2018-07-23,1.38,7,302
1756864,Family Friendly Apartment Midlevels,5538969,Sara,,Central & Western,22.280318170226963,114.15058679375036,Entire home/apt,2747,4,6,2017-12-28,0.11,1,232
1756896,"Luxury Designer Condo, Mid-Levels",3583879,Barron,,Central & Western,22.279550838123342,114.15245622009401,Entire home/apt,3101,3,17,2016-09-24,0.29,1,0
1759656,Exceptional apartment Discovery Bay,8966851,Andrew,,Islands,22.29426630440119,114.01359673140058,Entire home/apt,1397,3,33,2016-07-31,0.56,1,101
1796187,Hong Kong Seafront Surf Shack,5632220,Andrew,,Southern,22.230620103033832,114.25296653214217,Entire home/apt,597,2,59,2018-07-24,1.01,3,294
1799637,地鉄上的3房2廳2卫浴住9人可月租2萬9千起,6070003,文文,,Yau Tsim Mong,22.313774956357534,114.16989097270006,Entire home/apt,1484,1,26,2016-08-29,0.44,12,141
1799798,朗豪坊3房1廳月租$19800,6070003,文文,,Yau Tsim Mong,22.316708248094052,114.16994709371988,Entire home/apt,981,1,4,2018-02-19,0.08,12,282
1800060,Spacious & Modern in Mid-levels,9237185,Brooke,,Central & Western,22.280698836636095,114.15673335107813,Entire home/apt,3532,5,8,2018-07-13,0.14,1,75
1800200,Tranquil flat with green views,9439311,Eva,,Islands,22.18610883631147,114.13047720240746,Private room,377,14,1,2016-10-19,0.05,1,174
1803521,"油尖旺1房l厅有厨,厕,在地鉄上,住4人月租11000起",6070003,文文,,Yau Tsim Mong,22.312782361636764,114.17189817030354,Entire home/apt,589,3,6,2017-05-29,0.12,12,166
1808691,油麻地地鉄上的靚套房,6070003,文文,,Yau Tsim Mong,22.313269081107332,114.17157196443603,Private room,385,30,8,2015-09-07,0.17,12,365
1809231,Fully Furnished Seaview Apt - Great for Short Term,9480412,Paul,,Central & Western,22.28447512611325,114.12948791686472,Entire home/apt,573,1,0,,,1,192
1812168,Modern 2BR Best Around SoHo Central,6684297,Honey,,Central & Western,22.28699504283354,114.1494561079676,Entire home/apt,1052,4,201,2018-08-08,3.48,6,150
1816287,"旺角的3人,标准2个床大套间",6070003,文文,,Yau Tsim Mong,22.313350507442713,114.17060668462418,Private room,683,30,4,2016-09-16,0.09,12,181
1819281,Homestay Causeway Bay/Wan Chai 3 min MTR/Metro,1593153,Alison & Steve,,Wan Chai,22.27816796431164,114.18395879032327,Private room,549,2,144,2018-07-06,2.47,2,163
1826133,Harbour Mong kok Renovated Room 2,2767559,Mark,,Yau Tsim Mong,22.31533627076218,114.16998178160632,Private room,2598,2,0,,,15,365
1828126,"3 BR Apt in CausewayBay/Wan Chai, Hong Kong Island",1593153,Alison & Steve,,Wan Chai,22.27951130920498,114.18506295088046,Entire home/apt,1099,2,33,2018-07-29,0.59,2,9
1828925,寧靜、優雅、綠化和舒適的環境,9568415,Club88,,Yuen Long,22.501262236751433,114.07721611208359,Entire home/apt,400,28,0,,,1,365
1832930,Single bed room with green view,4031260,Jen Ai,,North,22.524383821390302,114.18172955780194,Private room,298,2,12,2016-12-16,0.24,2,363
1835565,Central Mong kok Renovated Room 2,2767559,Mark,,Yau Tsim Mong,22.318166286399453,114.17084659892882,Private room,777,2,1,2015-11-01,0.03,15,365
1838581,Suite 901 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.27829337325613,114.17204399528345,Private room,746,1,6,2018-01-26,0.11,21,128
1838603,Suite 902 @ Hennessy Road 1-3 Guest,1375696,C S,,Wan Chai,22.276979297153275,114.17060497019186,Private room,706,1,3,2016-12-07,0.05,21,128
1838607,Suite 903 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.278195284524095,114.17002792648131,Private room,628,1,17,2018-01-10,0.31,21,128
1838612,Suite 904 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.277298251644478,114.17055293007404,Private room,628,1,12,2017-10-07,0.24,21,128
1838620,Suite 906 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.276735317103075,114.17052691879657,Private room,589,1,15,2017-08-19,0.27,21,128
1838624,Suite 907 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.2765255803907,114.17202705302685,Private room,769,1,5,2018-02-03,0.15,21,128
1849525,Harbour Mong kok Renovated Room 5,2767559,Mark,,Yau Tsim Mong,22.317859870307473,114.17139630597089,Private room,887,1,2,2015-10-22,0.06,15,365
1849579,Harbour Mong kok Renovated Room 6,2767559,Mark,,Yau Tsim Mong,22.315547103760217,114.16928850280553,Private room,950,1,0,,,15,365
1851862,Room in Heart of Mong Kok 2.....,2767559,Mark,,Yau Tsim Mong,22.318591704758624,114.17028027216219,Private room,597,1,10,2015-09-14,0.21,15,365
1852093,Modern Studio Apartment Near Causeway Bay [4],6315448,Lauli15,,Wan Chai,22.285434815400272,114.19148198426282,Entire home/apt,667,60,3,2018-05-15,0.06,12,226
1852730,"Centrally located, new renovation",9674420,Pete,,Central & Western,22.28055539427779,114.15085967924111,Entire home/apt,903,3,1,2016-02-12,0.03,1,0
1854378,Superb exp for 6 in heart of MK,3800609,Zoe,,Yau Tsim Mong,22.3181729222672,114.17204454621513,Entire home/apt,1099,1,73,2016-12-09,1.28,13,323
1862499,"#02 15秒可到旺角地鐵站,免費無線網絡鄰近朗豪坊。",9595418,Hotel O,,Yau Tsim Mong,22.320927349671624,114.16989756163775,Private room,699,28,86,2017-08-03,1.53,5,244
1870508,Awesome cozy 1 BR in city center!!,4613249,Christoffer,,Wan Chai,22.282373592808444,114.1917173895912,Entire home/apt,408,3,12,2016-02-12,0.21,1,0
1881824,Bright Studio w/ Roof in hip hood,3537577,Faraz,,Central & Western,22.283642686931316,114.15054612487033,Entire home/apt,573,3,26,2018-07-29,0.53,1,20
1882573,CENTRAL SOHO MIDLEVELS 2RMs+Terrace,9799570,K,,Central & Western,22.2813369719576,114.15227773870842,Entire home/apt,2002,1,150,2018-08-01,2.60,2,355
